file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\h8men\OneDrive\Documentos\Cefet\TCC\PNG-Upscale\src\main\java\core\MainApp.java,core.MainApp$Anonymous1,anonymous,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,1,0,0,0,3,2,1,0,1,0,0,1,10,-1,0
C:\Users\h8men\OneDrive\Documentos\Cefet\TCC\PNG-Upscale\src\main\java\core\MainApp.java,core.MainApp$Anonymous2,anonymous,2,2,0,2,4,1,0,7,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,1,0,0,0,4,0,1,1,0,0,0,19,-1,0
C:\Users\h8men\OneDrive\Documentos\Cefet\TCC\PNG-Upscale\src\main\java\core\SimpleProperties.java,core.SimpleProperties,class,2,4,2,2,25,1,0,24,32,0.7692308,0.0,0.0,13,1,9,4,0,0,9,0,0,0,4,2,1,3,0,0,1,0,5,96,11,1,1,3,0,18,0,9,4,8,3,0,0,0,59,1,0
C:\Users\h8men\OneDrive\Documentos\Cefet\TCC\PNG-Upscale\src\main\java\core\Upscale.java,core.Upscale,class,5,7,2,5,10,1,0,28,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,69,7,0,1,1,0,31,12,16,9,12,2,0,0,0,59,1,0
C:\Users\h8men\OneDrive\Documentos\Cefet\TCC\PNG-Upscale\src\main\java\core\SimpleProperties.java,core.Config,enum,1,4,3,1,7,1,0,9,21,0.85714287,0.0,0.0,7,0,6,1,0,0,6,0,0,0,1,0,0,0,0,1,1,0,10,24,3,0,0,0,0,8,0,2,0,2,0,0,0,0,24,0,0
C:\Users\h8men\OneDrive\Documentos\Cefet\TCC\PNG-Upscale\src\main\java\core\MainApp.java,core.MainApp,class,6,10,4,6,44,1,0,92,38,0.8648017,0.0,0.0,13,3,8,5,0,0,8,0,0,0,19,4,1,18,0,0,4,0,23,424,5,3,5,2,3,100,105,101,12,91,2,2,0,4,159,1,0
